支付宝交易记录明细查询
账号:[18598046892]
起始日期:[2020-12-05 00:00:00]    终止日期:[2021-01-05 08:36:12]
---------------------------------交易记录明细列表------------------------------------
交易号                  ,商家订单号               ,交易创建时间              ,付款时间                ,最近修改时间              ,交易来源地     ,类型              ,交易对方            ,商品名称                ,金额（元）   ,收/支     ,交易状态    ,服务费（元）   ,成功退款（元）  ,备注                  ,资金状态     ,
20210105391075488221 	,                    	,2021-01-05 03:02:35 ,                    ,2021-01-05 03:02:35 ,支付宝网站     ,即时到账交易          ,国泰基金管理有限公司      ,余额宝-2021.01.04-收益发放 ,0.84    ,        ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2021010422001471221408248490	,46097342957802931871223	,2021-01-04 12:24:57 ,2021-01-04 12:25:01 ,2021-01-04 12:25:01 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,马维良             ,收钱码收款               ,19.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021010422001171221407901237	,T200P1488319274676542514	,2021-01-04 08:39:18 ,2021-01-04 08:39:24 ,2021-01-04 12:31:10 ,淘宝        ,支付宝担保交易         ,点饰科技            ,刻章印章定刻印章姓名定做签名盖章制作私章刻张印章圆定制光敏章,25.00   ,支出      ,等待确认收货  ,0.00     ,0.00     ,                    ,已支出      ,
20210104389172502221 	,                    	,2021-01-04 02:51:16 ,                    ,2021-01-04 02:51:16 ,支付宝网站     ,即时到账交易          ,国泰基金管理有限公司      ,余额宝-2021.01.03-收益发放 ,0.86    ,        ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2021010322001471221407685315	,11170600721010367194652258703	,2021-01-03 17:43:12 ,2021-01-03 17:43:12 ,2021-01-03 17:43:12 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,饿了么             ,都市果切(布吉店)           ,16.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021010322001171221407717111	,11170600721010365394757258703	,2021-01-03 17:40:09 ,2021-01-03 17:40:10 ,2021-01-03 18:27:29 ,淘宝        ,支付宝担保交易         ,饿了么             ,串意十足烧烤店(布吉店)外卖订单    ,22.10   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021010322001171221407712572	,T200P1486849897451250387	,2021-01-03 17:39:24 ,2021-01-03 17:39:45 ,2021-01-03 17:39:46 ,淘宝        ,支付宝担保交易         ,t-2201185061096-25,串意十足 3张 3元无门槛代金券    ,1.80    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20210103382667521221 	,                    	,2021-01-03 02:51:49 ,                    ,2021-01-03 02:51:49 ,支付宝网站     ,即时到账交易          ,国泰基金管理有限公司      ,余额宝-2021.01.02-收益发放 ,0.86    ,        ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2021010222001171221407457665	,11150600721010249376838258703	,2021-01-02 15:12:27 ,2021-01-02 15:12:28 ,2021-01-02 15:52:22 ,淘宝        ,支付宝担保交易         ,饿了么             ,陕西面馆外卖订单            ,23.90   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021010222001471221407376516	,XP1021010215500337568093002018	,2021-01-02 15:07:01 ,2021-01-02 15:07:02 ,2021-01-02 15:07:02 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,拼多多平台商户         ,商户单号XP1021010215500337568093002018,17.93   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021010222001471221407123566	,XP1821010215501408084382007180	,2021-01-02 15:02:24 ,2021-01-02 15:02:24 ,2021-01-02 15:02:24 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,拼多多平台商户         ,商户单号XP1821010215501408084382007180,13.41   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021010222001471221407281778	,XP1021010214500337451165000852	,2021-01-02 14:58:45 ,2021-01-02 14:58:45 ,2021-01-02 14:58:45 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,拼多多平台商户         ,商户单号XP1021010214500337451165000852,11.68   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
