支付宝交易记录明细查询
账号:[18598046892]
起始日期:[2020-09-27 00:00:00]    终止日期:[2020-10-27 09:03:41]
---------------------------------交易记录明细列表------------------------------------
交易号                  ,商家订单号               ,交易创建时间              ,付款时间                ,最近修改时间              ,交易来源地     ,类型              ,交易对方            ,商品名称                ,金额（元）   ,收/支     ,交易状态    ,服务费（元）   ,成功退款（元）  ,备注                  ,资金状态     ,
20201027361858110221 	,                    	,2020-10-27 02:58:24 ,                    ,2020-10-27 02:58:24 ,支付宝网站     ,即时到账交易          ,国泰基金管理有限公司      ,余额宝-2020.10.26-收益发放 ,0.11    ,收入      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2020102722001171225713249063	,T200P1214190997845542514	,2020-10-27 01:13:49 ,2020-10-27 01:13:52 ,2020-10-27 03:19:03 ,淘宝        ,支付宝担保交易         ,天猫超市            ,滴露健康沐浴露沐浴乳浴液 薄荷冰爽950g家庭装夏 清凉男士泡沫 等多件,0.00    ,支出      ,等待确认收货  ,0.00     ,0.00     ,                    ,已支出      ,
2020102722001171225712839847	,T200P1214225089304542514	,2020-10-27 01:11:02 ,                    ,2020-10-27 01:26:04 ,淘宝        ,支付宝担保交易         ,天猫优购            ,天猫超市卡388元面额（活动定制）   ,388.00  ,        ,交易关闭    ,0.00     ,0.00     ,                    ,         ,
2020102622001471221429203335	,46037085274802931871223	,2020-10-26 18:35:29 ,2020-10-26 18:35:34 ,2020-10-26 18:35:34 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,马维良             ,商品                  ,19.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020102622001471221428867006	,20102611100400000007770741140056	,2020-10-26 11:25:31 ,2020-10-26 11:25:31 ,2020-10-26 11:25:31 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,美团点评            ,美团订单-20102611100400000007770741140056,14.80   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020102622001471225712021241	,71100780001159720201026100024	,2020-10-26 10:00:21 ,2020-10-26 10:00:22 ,2020-10-26 10:00:22 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,7-Eleven(科技广场)  ,711Payment          ,6.50    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20201026350828023221 	,                    	,2020-10-26 02:41:41 ,                    ,2020-10-26 02:41:41 ,支付宝网站     ,即时到账交易          ,国泰基金管理有限公司      ,余额宝-2020.10.25-收益发放 ,0.11    ,收入      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2020102522001471225712048713	,20102570136382527110	,2020-10-25 19:17:24 ,2020-10-25 19:17:25 ,2020-10-25 19:17:25 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,饿了么             ,秦都面馆外卖订单            ,17.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020102522001471221428568758	,20102511100400000007700304587056	,2020-10-25 10:38:27 ,2020-10-25 10:38:27 ,2020-10-25 10:38:27 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,美团点评            ,美团订单-20102511100400000007700304587056,17.80   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020102522001471221428558050	,20102511100400000007698656896056	,2020-10-25 10:30:44 ,2020-10-25 10:30:45 ,2020-10-25 10:30:45 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,美团点评            ,美团订单-20102511100400000007698656896056,20.90   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20201025342662251221 	,                    	,2020-10-25 03:03:12 ,                    ,2020-10-25 03:03:12 ,支付宝网站     ,即时到账交易          ,国泰基金管理有限公司      ,余额宝-2020.10.24-收益发放 ,0.11    ,收入      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2020102422001471225710979087	,16035460900802931871223	,2020-10-24 21:28:11 ,2020-10-24 21:28:16 ,2020-10-24 21:28:16 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,罗崖              ,商品                  ,2.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
