支付宝交易记录明细查询
账号:[18598046892]
起始日期:[2020-09-16 00:00:00]    终止日期:[2020-10-16 00:38:06]
---------------------------------交易记录明细列表------------------------------------
交易号                  ,商家订单号               ,交易创建时间              ,付款时间                ,最近修改时间              ,交易来源地     ,类型              ,交易对方            ,商品名称                ,金额（元）   ,收/支     ,交易状态    ,服务费（元）   ,成功退款（元）  ,备注                  ,资金状态     ,
2020101522001471221424245352	,XP1120101510501832786017007458	,2020-10-15 10:45:05 ,2020-10-15 10:45:05 ,2020-10-15 10:45:05 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,拼多多平台商户         ,商户单号XP1120101510501832786017007458,99.10   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020101422001471225700830753	,16026794529802931871223	,2020-10-14 20:44:15 ,2020-10-14 20:44:19 ,2020-10-14 20:44:19 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,永福商行            ,商品                  ,4.50    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20201013390140892205 	,202010131100300705120627531634	,2020-10-14 13:35:03 ,2020-10-14 13:35:03 ,2020-10-13 09:04:56 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,蚂蚁会员（北京）网络技术服务有限公司,相互宝分摊-10月第1期-*博     ,4.23    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020101429020841220148555201	,                    	,2020-10-14 09:35:04 ,2020-10-14 09:35:05 ,2020-10-14 09:35:05 ,支付宝网站     ,即时到账交易          ,花呗              ,主动还款-花呗2020年10月账单   ,4692.57 ,        ,还款成功    ,0.00     ,0.00     ,                    ,资金转移     ,
2020101322001171225700408085	,T200P1300881600923542514	,2020-10-13 22:49:19 ,2020-10-13 22:49:22 ,2020-10-14 00:35:50 ,淘宝        ,支付宝担保交易         ,天猫超市            ,Edo洗衣刷除尘刷家用鞋刷多功能清洁神器长柄刷子刷鞋随机 等多件,0.00    ,支出      ,等待确认收货  ,0.00     ,0.00     ,                    ,已支出      ,
2020101322001171225700396245	,T200P1301931866453542514	,2020-10-13 22:41:25 ,2020-10-13 22:42:27 ,2020-10-13 22:42:28 ,淘宝        ,支付宝担保交易         ,天猫优购            ,天猫超市卡288元面额（电子卡）    ,288.00  ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020101322001471225759951696	,20P2088921985603966W03_0461368603367304599609672	,2020-10-13 18:43:54 ,2020-10-13 18:43:55 ,2020-10-13 18:43:55 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,黔派虾子羊肉粉     天安店 ,快餐结账1602585824605   ,24.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020101322001171225700055100	,T200P1300411620015542514	,2020-10-13 18:35:24 ,2020-10-13 18:35:29 ,2020-10-14 10:40:28 ,淘宝        ,支付宝担保交易         ,维德医疗旗舰店         ,维德医疗医用外科口罩一次性灭无菌防粉尘透气熔喷布三层防雾男女,13.50   ,支出      ,等待确认收货  ,0.00     ,0.00     ,                    ,已支出      ,
2020101322001171221423596320	,T200P1300312513278542514	,2020-10-13 10:23:43 ,2020-10-13 10:23:54 ,2020-10-13 10:23:54 ,淘宝        ,支付宝担保交易         ,猫人服饰旗舰店         ,猫人60支纯棉男士内裤抗菌无痕平角裤性感潮流全棉大码运动四角裤,0.00    ,支出      ,支付成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020101222001471221423609949	,XP1020101219500681915190005134	,2020-10-12 19:13:56 ,2020-10-12 19:13:57 ,2020-10-12 19:13:57 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,拼多多平台商户         ,商户单号XP1020101219500681915190005134,17.80   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
