支付宝交易记录明细查询
账号:[18598046892]
起始日期:[2020-09-07 00:00:00]    终止日期:[2020-12-07 09:07:52]
---------------------------------交易记录明细列表------------------------------------
交易号                  ,商家订单号               ,交易创建时间              ,付款时间                ,最近修改时间              ,交易来源地     ,类型              ,交易对方            ,商品名称                ,金额（元）   ,收/支     ,交易状态    ,服务费（元）   ,成功退款（元）  ,备注                  ,资金状态     ,
20201207375770504221 	,                    	,2020-12-07 06:05:19 ,                    ,2020-12-07 06:05:19 ,支付宝网站     ,即时到账交易          ,国泰基金管理有限公司      ,余额宝-2020.12.06-收益发放 ,0.31    ,收入      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2020120622001171221447143820	,11180600720120626499779258703	,2020-12-06 18:31:34 ,2020-12-06 18:31:35 ,2020-12-06 19:15:30 ,淘宝        ,支付宝担保交易         ,饿了么             ,苏小西炸串(福田店)外卖订单      ,17.60   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020120622001471221447110522	,11110600720120659204712258703	,2020-12-06 11:58:34 ,2020-12-06 11:58:35 ,2020-12-06 11:58:35 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,饿了么             ,鲜果派对·甘草水果(新洲店)      ,25.80   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020120622001171221446921482	,11110600720120624357709258703	,2020-12-06 11:45:59 ,2020-12-06 11:46:00 ,2020-12-06 12:30:44 ,淘宝        ,支付宝担保交易         ,饿了么             ,牛大碗牛肉面(福田店)外卖订单     ,18.49   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20201206364485946221 	,                    	,2020-12-06 02:57:24 ,                    ,2020-12-06 02:57:24 ,支付宝网站     ,即时到账交易          ,国泰基金管理有限公司      ,余额宝-2020.12.05-收益发放 ,0.31    ,收入      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2020120522001171221446909414	,11170600720120533880707258703	,2020-12-05 17:20:57 ,2020-12-05 17:20:58 ,2020-12-05 17:55:08 ,淘宝        ,支付宝担保交易         ,饿了么             ,小辣椒麻辣拌·麻辣烫(福田店)外卖订单 ,17.14   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20201205356708559221 	,                    	,2020-12-05 03:06:13 ,                    ,2020-12-05 03:06:13 ,支付宝网站     ,即时到账交易          ,国泰基金管理有限公司      ,余额宝-2020.12.04-收益发放 ,0.30    ,收入      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2020120422001171225700386788	,T200P1413731451718542514	,2020-12-04 22:29:16 ,2020-12-04 22:29:24 ,2020-12-05 09:33:50 ,淘宝        ,支付宝担保交易         ,文大爷旗舰店          ,四川黄心猕猴桃时令金果应季奇异果新鲜水果弥猴桃整箱包邮泥猴桃,6.50    ,支出      ,等待确认收货  ,0.00     ,0.00     ,                    ,已支出      ,
2020120422001171225700020961	,T200P1413500798324542514	,2020-12-04 22:25:06 ,2020-12-04 22:25:44 ,2020-12-05 12:49:18 ,淘宝        ,支付宝担保交易         ,天猫超市            ,纯水乐饮用纯净水整箱矿泉水550ml*24瓶大瓶 等多件,0.76    ,支出      ,等待确认收货  ,0.00     ,0.00     ,                    ,已支出      ,
2020120422001471221445890999	,20120470164779215910	,2020-12-04 11:38:24 ,2020-12-04 11:38:24 ,2020-12-04 11:38:24 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,饿了么             ,超级吃货卡订单：3000000010694880510,2.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
