支付宝交易记录明细查询
账号:[18598046892]
起始日期:[2020-05-21 00:00:00]    终止日期:[2020-08-21 08:19:47]
---------------------------------交易记录明细列表------------------------------------
交易号                  ,商家订单号               ,交易创建时间              ,付款时间                ,最近修改时间              ,交易来源地     ,类型              ,交易对方            ,商品名称                ,金额（元）   ,收/支     ,交易状态    ,服务费（元）   ,成功退款（元）  ,备注                  ,资金状态     ,
20200821320328756221 	,                    	,2020-08-21 02:50:58 ,                    ,2020-08-21 02:50:58 ,支付宝网站     ,即时到账交易          ,国泰基金管理有限公司      ,余额宝-2020.08.20-收益发放 ,0.01    ,收入      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2020082022001471221458621401	,20082011100400000003697736473056	,2020-08-20 20:04:15 ,2020-08-20 20:04:15 ,2020-08-20 20:04:15 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,美团点评            ,美团订单-20082011100400000003697736473056,18.96   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020082022001471221458429271	,20082011100400000003680645739056	,2020-08-20 16:04:47 ,2020-08-20 16:04:47 ,2020-08-20 16:04:47 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,美团点评            ,美团订单-20082011100400000003680645739056,30.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020082022001471221458516480	,20082011100400000003655401325056	,2020-08-20 10:48:33 ,2020-08-20 10:48:34 ,2020-08-20 10:48:34 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,美团点评            ,美团订单-20082011100400000003655401325056,23.60   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020082022001471221458510626	,T00001351524202008200707140654	,2020-08-20 07:54:20 ,2020-08-20 07:54:26 ,2020-08-20 07:54:26 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,广州中医药大学深圳医院(福田) ,挂号费                 ,25.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20200819300000000071221247140965	,T200P1171094403665542514	,2020-08-19 16:24:26 ,2020-08-19 16:24:26 ,2020-08-19 16:24:26 ,淘宝        ,支付宝担保交易         ,古力巴戈旗舰店         ,古力巴戈新疆核桃2019新货纸皮核桃原味薄皮核桃原味核桃仁包邮,7.90    ,支出      ,支付成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020081922001471221456685635	,20081911100400000003584451006056	,2020-08-19 11:27:31 ,2020-08-19 11:27:31 ,2020-08-19 11:27:31 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,美团点评            ,美团订单-20081911100400000003584451006056,15.80   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020081922001471221455938479	,45977988478802931871223	,2020-08-19 09:00:48 ,2020-08-19 09:00:54 ,2020-08-19 09:00:54 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,恛憶              ,商品                  ,5.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20200819308350263221 	,                    	,2020-08-19 02:43:30 ,                    ,2020-08-19 02:43:30 ,支付宝网站     ,即时到账交易          ,国泰基金管理有限公司      ,余额宝-2020.08.18-收益发放 ,0.01    ,收入      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
20200818009130100010220015967563	,LC2020081819031420888029318712237052	,2020-08-18 19:03:14 ,2020-08-18 19:03:25 ,2020-08-18 19:03:14 ,支付宝网站     ,即时到账交易          ,国泰基金管理有限公司      ,余额宝-单次转入            ,69.53   ,        ,交易成功    ,0.00     ,0.00     ,                    ,资金转移     ,
2020081810193018530000000000220005014832	,                    	,2020-08-18 19:01:57 ,2020-08-18 19:02:06 ,2020-08-18 19:02:06 ,支付宝网站     ,即时到账交易          ,借呗              ,借呗还款                ,930.25  ,        ,还款成功    ,0.00     ,0.00     ,                    ,资金转移     ,
2020081822001471221456775416	,45977467562802931871223	,2020-08-18 18:32:37 ,2020-08-18 18:32:42 ,2020-08-18 18:32:42 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,马维良             ,商品                  ,15.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020081822001471221456068293	,20081811100300000003524285320056	,2020-08-18 11:22:05 ,2020-08-18 11:22:05 ,2020-08-18 11:22:05 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,美团点评            ,美团订单-20081811100300000003524285320056,14.60   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020081822001471221456431997	,45977122908802931871223	,2020-08-18 08:58:11 ,2020-08-18 08:58:16 ,2020-08-18 08:58:16 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,恛憶              ,商品                  ,5.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020081722001471221455650395	,20081710100000000003502605025056	,2020-08-17 20:27:41 ,2020-08-17 20:27:42 ,2020-08-17 20:27:42 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,美团点评            ,美团订单-20081710100000000003502605025056,10.88   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020081722001471221455390283	,20081710100000000003461832127056	,2020-08-17 11:22:18 ,2020-08-17 11:22:18 ,2020-08-17 11:22:18 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,美团点评            ,美团订单-20081710100000000003461832127056,18.90   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020081722001471221455326222	,45976256211802931871223	,2020-08-17 08:53:45 ,2020-08-17 08:53:49 ,2020-08-17 08:53:49 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,恛憶              ,商品                  ,5.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20200817009130101000220014482237	,20200817009130501000220056286775	,2020-08-17 00:47:27 ,2020-08-17 00:47:27 ,2020-08-17 00:47:27 ,支付宝网站     ,即时到账交易          ,国泰基金管理有限公司      ,余额宝-自动转入            ,100.00  ,        ,交易成功    ,0.00     ,0.00     ,                    ,资金转移     ,
2020081622001171221455124494	,T200P1183692514227542514	,2020-08-16 22:36:04 ,2020-08-16 22:36:08 ,2020-08-17 00:25:52 ,淘宝        ,支付宝担保交易         ,天猫超市            ,纯水乐饮用纯净水整箱矿泉水550ml*24瓶大瓶 等多件,0.00    ,支出      ,等待确认收货  ,0.00     ,0.00     ,                    ,已支出      ,
20200816200040011100050086102437	,                    	,2020-08-16 18:27:56 ,2020-08-16 18:28:03 ,2020-08-16 18:28:03 ,支付宝网站     ,即时到账交易          ,佳平              ,转账                  ,100.00  ,收入      ,交易成功    ,0.00     ,0.00     ,转账                  ,已收入      ,
2020081622001471221455288445	,3020180330024764010461368603291146235202658	,2020-08-16 18:00:03 ,2020-08-16 18:00:11 ,2020-08-16 18:00:11 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,香火肥肠            ,美团点评点餐订单-0816132500091,197.00  ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020081622001471221455011494	,20081611100400000003392472531056	,2020-08-16 09:53:33 ,2020-08-16 09:53:33 ,2020-08-16 09:53:33 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,美团点评            ,美团订单-20081611100400000003392472531056,12.56   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020081522001471221454797679	,20081511100400000003368859371056	,2020-08-15 19:23:04 ,2020-08-15 19:23:04 ,2020-08-15 19:23:04 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,美团点评            ,美团订单-20081511100400000003368859371056,7.64    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020081522001471221454612634	,20081511100400000003341541908056	,2020-08-15 12:31:48 ,2020-08-15 12:31:49 ,2020-08-15 12:31:49 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,美团点评            ,美团订单-20081511100400000003341541908056,19.30   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
